"";"WAP005";"WAP006";"WAP011";"WAP012";"WAP018";"WAP059";"WAP060";"WAP061";"WAP062";"WAP063";"WAP064";"WAP065";"WAP066";"WAP067";"WAP068";"WAP069";"WAP070";"WAP073";"WAP074";"WAP077";"WAP078";"WAP082";"WAP083";"WAP084";"WAP085";"WAP087";"WAP096";"WAP097";"WAP098";"WAP099";"WAP107";"WAP108";"WAP109";"WAP110";"WAP111";"WAP112";"WAP113";"WAP114";"WAP115";"WAP116";"WAP117";"WAP118";"WAP121";"WAP122";"WAP127";"WAP128";"WAP131";"WAP132";"WAP138";"WAP139";"WAP140";"WAP141";"WAP144";"WAP145";"WAP146";"WAP147";"WAP157";"WAP164";"WAP165";"WAP174";"WAP175";"WAP176";"WAP177";"WAP180";"WAP181";"WAP186";"WAP187";"WAP188";"WAP189";"WAP195";"WAP196";"WAP197";"WAP198";"WAP199";"WAP200";"WAP203";"WAP204";"WAP212";"WAP214";"WAP216";"WAP218";"WAP219";"WAP228";"WAP229";"WAP230";"WAP231";"WAP232";"WAP233";"WAP234";"WAP235";"WAP236";"WAP237";"WAP249";"WAP250";"WAP258";"WAP260";"WAP261";"WAP274";"WAP277";"WAP279";"WAP282";"WAP284";"WAP286";"WAP305";"WAP313";"WAP315";"WAP316";"WAP318";"WAP329";"WAP332";"WAP335";"WAP338";"WAP340";"WAP342";"WAP351";"WAP362";"WAP369";"WAP371";"WAP372";"WAP386";"WAP389";"WAP391";"WAP394";"WAP396";"WAP398";"WAP413";"WAP417";"WAP418";"WAP420";"WAP422";"WAP424";"WAP425";"WAP428";"WAP430";"WAP431";"WAP432";"WAP435";"WAP436";"WAP437";"WAP439";"WAP440";"WAP448";"WAP449";"WAP450";"WAP453";"WAP454";"WAP455";"WAP456";"WAP457";"WAP460";"WAP461";"WAP462";"WAP463";"WAP465";"WAP467";"WAP469";"WAP471";"WAP472";"WAP473";"WAP474";"WAP476";"WAP477";"WAP478";"WAP479";"WAP480";"WAP481";"WAP483";"WAP484";"WAP486";"WAP489";"WAP492";"WAP493";"WAP495";"WAP496";"WAP498";"WAP499";"WAP501";"WAP502";"WAP503";"WAP504";"WAP505";"WAP506";"WAP507";"WAP508";"WAP509";"WAP511";"WAP512";"WAP513";"WAP514";"WAP516";"WAP517";"WAP518";"LONGITUDE";"LATITUDE";"FLOOR";"BUILDINGID";"SPACEID";"RELATIVEPOSITION";"USERID";"PHONEID";"TIMESTAMP";"pred_2"
"11";-105;-105;-90;-105;-105;-74;-74;-91;-105;-105;-105;-90;-105;-105;-95;-105;-105;-90;-81;-105;-105;-105;-105;-105;-105;-105;-69;-70;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-76;-105;-105;-78;-82;-105;-105;-105;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-52;-58;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-93;-105;-105;-70;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7377,06790471563;4864849,18512059;0;2;0;0;0;20;1380875173;"0"
"12";-105;-105;-105;-105;-105;-105;-105;-67;-70;-105;-105;-79;-79;-105;-105;-85;-105;-79;-79;-85;-105;-105;-85;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7331,10009999946;4864766,9221;2;2;0;0;0;12;1380875192;"2"
"13";-105;-105;-105;-105;-105;-79;-80;-105;-105;-105;-90;-105;-105;-91;-92;-105;-105;-86;-81;-105;-105;-105;-105;-93;-105;-89;-90;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-91;-105;-105;-105;-105;-82;-80;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-65;-61;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7385,87153571578;4864839,97669286;0;2;0;0;0;20;1380875192;"0"
"14";-105;-105;-105;-105;-105;-105;-105;-77;-77;-105;-105;-105;-89;-105;-105;-105;-105;-105;-105;-81;-81;-105;-88;-105;-105;-105;-80;-79;-79;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-63;-64;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-68;-105;-89;-105;-80;-105;-87;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7393,43514992173;4864836,73207044;1;2;0;0;0;4;1380875236;"1"
"15";-105;-105;-105;-105;-105;-105;-105;-105;-105;-68;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-72;-72;-55;-55;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-84;-105;-105;-105;-88;-89;-105;-105;-105;-105;-105;-105;-105;-90;-105;-96;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-65;-105;-105;-90;-105;-105;-105;-105;-105;-105;-105;-64;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7414,45028333428;4864788,4646;4;2;0;0;0;21;1380875250;"4"
"16";-105;-105;-105;-105;-105;-75;-74;-81;-105;-105;-105;-82;-105;-75;-88;-60;-53;-84;-85;-77;-80;-89;-105;-90;-105;-84;-92;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7402,40428437066;4864806,40366393;1;2;0;0;0;20;1380875252;"1"
"17";-105;-105;-105;-105;-105;-105;-105;-75;-75;-105;-89;-105;-105;-105;-105;-88;-87;-105;-105;-81;-82;-105;-105;-105;-84;-105;-85;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-63;-64;-105;-105;-79;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-105;-105;-105;-84;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7358,37957947347;4864836,87899513;1;2;0;0;0;4;1380875264;"1"
"18";-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-84;-105;-105;-105;-105;-105;-105;-105;-105;-92;-105;-74;-74;-48;-48;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-87;-105;-105;-105;-105;-92;-105;-105;-105;-105;-105;-105;-89;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-92;-105;-105;-105;-58;-105;-105;-105;-105;-105;-105;-93;-105;-105;-105;-59;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7410,58470585586;4864793,27600547;4;2;0;0;0;21;1380875301;"4"
"19";-105;-105;-93;-105;-105;-105;-105;-105;-105;-77;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-96;-91;-92;-73;-73;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-78;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-94;-94;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7394,22637014611;4864821,05636429;4;2;0;0;0;21;1380875389;"4"
"20";-105;-105;-105;-105;-105;-105;-105;-105;-74;-105;-105;-89;-89;-105;-105;-72;-71;-105;-105;-89;-88;-90;-88;-105;-105;-105;-93;-84;-73;-77;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-56;-55;-105;-105;-77;-79;-105;-105;-105;-105;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-78;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7385,47849421082;4864837,68983991;1;2;0;0;0;20;1380875456;"1"
"21";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-89;-105;-105;-72;-73;-105;-105;-87;-87;-105;-105;-105;-105;-105;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-72;-65;-105;-105;-77;-79;-105;-105;-105;-105;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-85;-105;-73;-105;-105;-105;-105;-105;-105;-105;-83;-90;-105;-76;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7397,03390700875;4864828,82134055;1;2;0;0;0;20;1380875475;"1"
"22";-105;-105;-55;-53;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-71;-72;-76;-76;-94;-95;-105;-105;-81;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-92;-105;-105;-105;-94;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7366,08527867614;4864842,56860013;3;2;0;0;0;13;1381156483;"3"
"23";-105;-105;-84;-86;-105;-105;-105;-96;-105;-105;-105;-105;-105;-105;-105;-105;-96;-105;-105;-105;-105;-94;-96;-93;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-65;-64;-105;-105;-105;-96;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-77;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7336,64869167924;4864827,08814198;3;2;0;0;0;13;1381156603;"3"
"24";-105;-105;-90;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-80;-79;-105;-105;-59;-59;-105;-105;-85;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-72;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7323,6579032276;4864819,07894952;3;2;0;0;0;13;1381156645;"3"
"25";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7313,20140915671;4864791,46358168;1;2;0;0;0;13;1380207490;"1"
"26";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-93;-89;-105;-105;-105;-105;-96;-105;-105;-105;-105;-105;-105;-54;-54;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-96;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-79;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7315,68121593668;4864801,95053338;1;2;0;0;0;13;1380207525;"1"
"27";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-90;-88;-84;-81;-83;-81;-105;-105;-105;-92;-105;-105;-105;-55;-54;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-82;-105;-105;-92;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7312,7029922491;4864807,61082373;1;2;0;0;0;13;1380207547;"1"
"28";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-105;-105;-105;-90;-105;-92;-105;-105;-105;-105;-93;-92;-55;-53;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-77;-76;-105;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-68;-105;-105;-71;-105;-105;-105;-72;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7317,3946996878;4864813,4506905;1;2;0;0;0;13;1380207566;"1"
"29";-105;-105;-105;-105;-105;-105;-105;-91;-105;-105;-105;-105;-105;-105;-105;-88;-89;-105;-105;-105;-84;-105;-105;-105;-105;-105;-88;-90;-65;-67;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-89;-105;-105;-105;-105;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-105;-105;-87;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7325,19074434113;4864818,0849553;1;2;0;0;0;13;1380207584;"1"
"30";-105;-105;-105;-105;-105;-105;-105;-90;-94;-105;-105;-105;-105;-105;-89;-86;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-74;-74;-69;-71;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-59;-105;-105;-105;-82;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7338,20283280169;4864826,27130787;1;2;0;0;0;13;1380207616;"1"
