"";"LONGITUDE";"LATITUDE";"FLOOR";"BUILDINGID";"SPACEID";"RELATIVEPOSITION";"USERID";"PHONEID";"TIMESTAMP";"max_wap";"max_wap_value";"gps_coords"
"18280";-7366,25659999996;4864841,1159;0;2;129;2;17;22;2013-06-20 09:36:06;"WAP203";-63;"-7366.25659999996,4864841.1159"
"18281";-7377,0782699883;4864842,961439;0;2;132;1;17;22;2013-06-20 09:35:15;"WAP204";-58;"-7377.0782699883,4864842.961439"
"18282";-7365,71961488202;4864851,11348962;0;2;139;1;17;22;2013-06-20 09:34:26;"WAP203";-66;"-7365.71961488202,4864851.11348962"
"18283";-7366,7514369674;4864837,2146493;0;2;129;1;17;22;2013-06-20 09:37:17;"WAP203";-73;"-7366.7514369674,4864837.2146493"
"18284";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:38:16;"WAP203";-61;"-7360.53929999843,4864837.9438"
"18285";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:41:55;"WAP097";-64;"-7360.53929999843,4864837.9438"
"18286";-7357,69819999859;4864840,9226;0;2;140;2;17;22;2013-06-20 09:39:00;"WAP097";-64;"-7357.69819999859,4864840.9226"
"18287";-7351,98112529889;4864843,4933441;0;2;140;1;17;22;2013-06-20 09:40:36;"WAP096";-73;"-7351.98112529889,4864843.4933441"
"18288";-7351,26669999957;4864837,3545;0;2;140;2;17;22;2013-06-20 09:39:45;"WAP097";-54;"-7351.26669999957,4864837.3545"
"18289";-7359,29789999872;4864837,2551;0;2;127;2;17;22;2013-06-20 09:42:40;"WAP204";-59;"-7359.29789999872,4864837.2551"
"18290";-7352,55519999936;4864833,5141;0;2;124;2;17;22;2013-06-20 09:48:01;"WAP495";-65;"-7352.55519999936,4864833.5141"
"18291";-7353,69530000165;4864834,147;0;2;126;2;17;22;2013-06-20 09:43:25;"WAP516";-60;"-7353.69530000165,4864834.147"
"18292";-7352,66476894543;4864829,44932691;0;2;124;1;17;22;2013-06-20 09:46:46;"WAP096";-58;"-7352.66476894543,4864829.44932691"
"18293";-7356,45167082176;4864831,50025785;0;2;126;1;17;22;2013-06-20 09:44:19;"WAP096";-73;"-7356.45167082176,4864831.50025785"
"18294";-7332,15422925726;4864832,49394025;0;2;107;1;17;22;2013-06-20 09:53:03;"WAP489";-71;"-7332.15422925726,4864832.49394025"
"18295";-7359,91336009279;4864833,42077566;0;2;127;1;17;22;2013-06-20 09:49:02;"WAP097";-69;"-7359.91336009279,4864833.42077566"
"18296";-7345,41180000082;4864829,5512;0;2;111;2;17;22;2013-06-20 09:50:19;"WAP097";-55;"-7345.41180000082,4864829.5512"
"18297";-7338,75329999998;4864825,8571;0;2;110;2;17;22;2013-06-20 09:51:21;"WAP097";-59;"-7338.75329999998,4864825.8571"
"18298";-7336,29899999872;4864829,0504;0;2;107;2;17;22;2013-06-20 09:52:19;"WAP495";-58;"-7336.29899999872,4864829.0504"
"18299";-7333,18320000172;4864822,767;0;2;108;2;17;22;2013-06-20 09:54:21;"WAP495";-56;"-7333.18320000172,4864822.767"
"18300";-7329,40370000154;4864820,6699;0;2;106;2;17;22;2013-06-20 09:55:05;"WAP501";-53;"-7329.40370000154,4864820.6699"
"18301";-7316,83579999954;4864813,6975;0;2;104;2;17;22;2013-06-20 09:55:54;"WAP495";-38;"-7316.83579999954,4864813.6975"
"18302";-7322,5876000002;4864821,4435;0;2;103;2;17;22;2013-06-20 09:56:44;"WAP495";-54;"-7322.5876000002,4864821.4435"
"18303";-7321,8462610282;4864826,77339722;0;2;103;1;17;22;2013-06-20 09:57:57;"WAP495";-61;"-7321.8462610282,4864826.77339722"
"18304";-7360,497299999;4864837,9205;1;2;119;2;15;11;2013-06-20 09:59:23;"WAP121";-55;"-7360.497299999,4864837.9205"
"18305";-7316,8814000003;4864818,2775;0;2;101;2;17;22;2013-06-20 09:59:35;"WAP495";-40;"-7316.8814000003,4864818.2775"
"18306";-7359,33109999821;4864837,2735;1;2;120;2;15;11;2013-06-20 10:00:17;"WAP489";-58;"-7359.33109999821,4864837.2735"
"18307";-7321,8462610282;4864826,77339722;0;2;103;1;17;22;2013-06-20 09:58:44;"WAP501";-58;"-7321.8462610282,4864826.77339722"
"18308";-7304,48360000178;4864820,8753;0;2;122;2;17;22;2013-06-20 10:02:08;"WAP501";-66;"-7304.48360000178,4864820.8753"
"18309";-7316,83579999954;4864813,6975;0;2;104;2;17;22;2013-06-20 10:00:27;"WAP501";-37;"-7316.83579999954,4864813.6975"
"18310";-7355,5022796765;4864846,02778785;1;2;108;1;15;11;2013-06-20 10:02:04;"WAP078";-64;"-7355.5022796765,4864846.02778785"
"18311";-7359,19299999997;4864841,7518;1;2;108;2;15;11;2013-06-20 10:01:12;"WAP502";-58;"-7359.19299999997,4864841.7518"
"18312";-7310,7648999989;4864807,6461;0;2;125;2;17;22;2013-06-20 10:04:23;"WAP495";-57;"-7310.7648999989,4864807.6461"
"18313";-7352,52030000091;4864833,4948;1;2;122;2;15;11;2013-06-20 10:03:37;"WAP489";-52;"-7352.52030000091,4864833.4948"
"18314";-7303,67413530126;4864812,45214962;0;2;121;1;17;22;2013-06-20 10:03:34;"WAP501";-63;"-7303.67413530126,4864812.45214962"
"18315";-7353,72340000048;4864834,1625;1;2;121;2;15;11;2013-06-20 10:02:50;"WAP517";-52;"-7353.72340000048,4864834.1625"
"18316";-7307,77430000156;4864814,5994;0;2;121;2;17;22;2013-06-20 10:02:57;"WAP501";-51;"-7307.77430000156,4864814.5994"
"18317";-7314,61169999838;4864800,7124;0;2;119;2;17;22;2013-06-20 10:05:57;"WAP495";-61;"-7314.61169999838,4864800.7124"
"18318";-7352,3487999998;4864837,9547;1;2;109;2;15;11;2013-06-20 10:04:28;"WAP496";-61;"-7352.3487999998,4864837.9547"
"18319";-7353,46611248702;4864840,96177108;1;2;109;1;15;11;2013-06-20 10:05:17;"WAP489";-58;"-7353.46611248702,4864840.96177108"
"18320";-7311,82950000092;4864805,7271;0;2;120;2;17;22;2013-06-20 10:05:13;"WAP501";-61;"-7311.82950000092,4864805.7271"
"18321";-7346,87491831928;4864840,66321524;1;2;110;1;15;11;2013-06-20 10:07:09;"WAP489";-58;"-7346.87491831928,4864840.66321524"
"18322";-7349,54600000009;4864836,3998;1;2;110;2;15;11;2013-06-20 10:06:11;"WAP489";-61;"-7349.54600000009,4864836.3998"
"18323";-7345,42330000177;4864829,5577;1;2;123;2;15;11;2013-06-20 10:08:39;"WAP096";-49;"-7345.42330000177,4864829.5577"
"18324";-7318,69480000064;4864795,3021;0;2;118;2;17;22;2013-06-20 10:08:06;"WAP495";-79;"-7318.69480000064,4864795.3021"
"18325";-7337,71609999985;4864825,2817;1;2;125;2;15;11;2013-06-20 10:10:32;"WAP489";-58;"-7337.71609999985,4864825.2817"
"18326";-7320,07889999822;4864794,3278;0;2;117;2;17;22;2013-06-20 10:10:08;"WAP501";-72;"-7320.07889999822,4864794.3278"
"18327";-7320,07889999822;4864794,3278;0;2;117;2;17;22;2013-06-20 10:09:22;"WAP067";-74;"-7320.07889999822,4864794.3278"
"18328";-7338,85799999908;4864825,9152;1;2;124;2;15;11;2013-06-20 10:09:27;"WAP496";-61;"-7338.85799999908,4864825.9152"
"18329";-7332,15422925726;4864832,49394025;1;2;111;1;15;11;2013-06-20 10:14:20;"WAP489";-40;"-7332.15422925726,4864832.49394025"
"18330";-7336,29899999872;4864829,0504;1;2;111;2;15;11;2013-06-20 10:13:33;"WAP489";-46;"-7336.29899999872,4864829.0504"
"18331";-7338,25903988257;4864821,40718421;1;2;125;1;15;11;2013-06-20 10:11:43;"WAP061";-61;"-7338.25903988257,4864821.40718421"
"18332";-7327,92909999937;4864824,407;1;2;112;2;15;11;2013-06-20 10:15:15;"WAP098";-49;"-7327.92909999937,4864824.407"
"18333";-7327,95927373692;4864815,69279274;1;2;128;1;15;11;2013-06-20 10:21:52;"WAP098";-49;"-7327.95927373692,4864815.69279274"
"18334";-7325,23409999907;4864818,3568;1;2;128;2;15;11;2013-06-20 10:21:02;"WAP495";-49;"-7325.23409999907,4864818.3568"
"18335";-7323,55065394565;4864827,71950754;1;2;112;1;15;11;2013-06-20 10:16:43;"WAP489";-49;"-7323.55065394565,4864827.71950754"
"18336";-7330,78689999878;4864821,4373;1;2;127;2;15;11;2013-06-20 10:20:10;"WAP098";-55;"-7330.78689999878,4864821.4373"
"18337";-7318,34109999985;4864814,5325;1;2;130;2;15;11;2013-06-20 10:24:18;"WAP099";-40;"-7318.34109999985,4864814.5325"
"18338";-7324,08069999889;4864817,717;1;2;129;2;15;11;2013-06-20 10:22:39;"WAP098";-40;"-7324.08069999889,4864817.717"
"18339";-7321,12119686231;4864811,8989191;1;2;130;1;15;11;2013-06-20 10:25:01;"WAP099";-52;"-7321.12119686231,4864811.8989191"
"18340";-7316,86719999835;4864813,7149;1;2;131;2;15;11;2013-06-20 10:25:46;"WAP495";-52;"-7316.86719999835,4864813.7149"
"18341";-7324,58288613334;4864813,81984702;1;2;129;1;15;11;2013-06-20 10:23:26;"WAP099";-55;"-7324.58288613334,4864813.81984702"
"18342";-7316,90680000186;4864818,2917;1;2;113;2;15;11;2013-06-20 10:26:35;"WAP098";-49;"-7316.90680000186,4864818.2917"
"18343";-7309,84930000082;4864812,6953;1;2;114;2;15;11;2013-06-20 10:27:25;"WAP098";-43;"-7309.84930000082,4864812.6953"
"18344";-7311,91939999908;4864808,9638;1;2;132;2;15;11;2013-06-20 10:28:59;"WAP099";-43;"-7311.91939999908,4864808.9638"
"18345";-7303,79429582134;4864812,44148691;1;2;114;1;15;11;2013-06-20 10:28:08;"WAP099";-46;"-7303.79429582134,4864812.44148691"
"18346";-7316,45740000159;4864800,7843;1;2;135;2;15;11;2013-06-20 10:32:37;"WAP099";-52;"-7316.45740000159,4864800.7843"
"18347";-7308,77911196649;4864804,13482702;1;2;133;1;15;11;2013-06-20 10:30:28;"WAP098";-55;"-7308.77911196649,4864804.13482702"
"18348";-7312,58323821798;4864797,23687493;1;2;135;1;15;11;2013-06-20 10:33:17;"WAP099";-61;"-7312.58323821798,4864797.23687493"
"18349";-7315,74340000004;4864802,0715;1;2;134;2;15;11;2013-06-20 10:31:17;"WAP098";-43;"-7315.74340000004,4864802.0715"
"18350";-7312,66220000014;4864807,6249;1;2;133;2;15;11;2013-06-20 10:29:45;"WAP099";-43;"-7312.66220000014,4864807.6249"
"18351";-7390,62060000002;4864836,0558;0;2;112;2;17;22;2013-06-20 09:18:28;"WAP204";-72;"-7390.62060000002,4864836.0558"
"18352";-7390,62060000002;4864836,0558;1;2;140;2;15;11;2013-06-20 10:38:29;"WAP121";-67;"-7390.62060000002,4864836.0558"
"18353";-7390,73470000178;4864835,0351;1;2;141;2;15;11;2013-06-20 10:37:26;"WAP121";-67;"-7390.73470000178,4864835.0351"
"18354";-7394,57782488316;4864836,92470566;1;2;140;1;15;11;2013-06-20 10:39:09;"WAP122";-67;"-7394.57782488316,4864836.92470566"
"18355";-7394,57782488316;4864836,92470566;0;2;112;1;17;22;2013-06-20 09:19:02;"WAP203";-87;"-7394.57782488316,4864836.92470566"
"18356";-7390,73470000178;4864835,0351;0;2;113;2;17;22;2013-06-20 09:20:00;"WAP074";-90;"-7390.73470000178,4864835.0351"
"18357";-7385,42610000074;4864839,0156;0;2;133;2;17;22;2013-06-20 09:22:20;"WAP203";-66;"-7385.42610000074,4864839.0156"
"18358";-7388,63131446764;4864843,90631899;0;2;134;1;17;22;2013-06-20 09:25:11;"WAP203";-71;"-7388.63131446764,4864843.90631899"
"18359";-7390,54855144396;4864840,4913816;0;2;133;1;17;22;2013-06-20 09:23:29;"WAP203";-76;"-7390.54855144396,4864840.4913816"
"18360";-7380,90700000152;4864847,1611;0;2;136;2;17;22;2013-06-20 09:26:36;"WAP203";-52;"-7380.90700000152,4864847.1611"
"18361";-7381,6799999997;4864845,7678;0;2;135;2;17;22;2013-06-20 09:25:59;"WAP203";-51;"-7381.6799999997,4864845.7678"
"18362";-7384,67300000042;4864840,3733;0;2;134;2;17;22;2013-06-20 09:24:21;"WAP204";-69;"-7384.67300000042,4864840.3733"
"18363";-7377,83069999889;4864852,7066;0;2;137;2;17;22;2013-06-20 09:27:21;"WAP203";-65;"-7377.83069999889,4864852.7066"
"18364";-7377,1334999986;4864851,7605;0;2;138;2;17;22;2013-06-20 09:28:02;"WAP203";-63;"-7377.1334999986,4864851.7605"
"18365";-7377,2189357169;4864859,98568317;0;2;138;1;17;22;2013-06-20 09:28:49;"WAP204";-71;"-7377.2189357169,4864859.98568317"
"18366";-7374,3125;4864845,5853;0;2;132;2;17;22;2013-06-20 09:29:41;"WAP203";-46;"-7374.3125,4864845.5853"
"18367";-7371,65949999914;4864848,6683;0;2;139;2;17;22;2013-06-20 09:30:31;"WAP203";-55;"-7371.65949999914,4864848.6683"
"18368";-7370,12782457098;4864839,08759504;0;2;130;1;17;22;2013-06-20 09:32:56;"WAP204";-71;"-7370.12782457098,4864839.08759504"
"18369";-7365,71961488202;4864851,11348962;0;2;139;1;17;22;2013-06-20 09:33:53;"WAP203";-67;"-7365.71961488202,4864851.11348962"
"18370";-7364,83889999986;4864844,8842;0;2;139;2;17;22;2013-06-20 09:31:16;"WAP203";-68;"-7364.83889999986,4864844.8842"
"18371";-7367,40989999846;4864841,7556;0;2;130;2;17;22;2013-06-20 09:32:17;"WAP203";-54;"-7367.40989999846,4864841.7556"
"18372";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:38:18;"WAP203";-62;"-7360.53929999843,4864837.9438"
"18373";-7365,71961488202;4864851,11348962;0;2;139;1;17;22;2013-06-20 09:34:28;"WAP203";-70;"-7365.71961488202,4864851.11348962"
"18374";-7366,25659999996;4864841,1159;0;2;129;2;17;22;2013-06-20 09:36:09;"WAP203";-57;"-7366.25659999996,4864841.1159"
"18375";-7366,7514369674;4864837,2146493;0;2;129;1;17;22;2013-06-20 09:37:19;"WAP203";-74;"-7366.7514369674,4864837.2146493"
"18376";-7377,0782699883;4864842,961439;0;2;132;1;17;22;2013-06-20 09:35:17;"WAP203";-58;"-7377.0782699883,4864842.961439"
"18377";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:41:58;"WAP204";-63;"-7360.53929999843,4864837.9438"
"18378";-7357,69819999859;4864840,9226;0;2;140;2;17;22;2013-06-20 09:39:02;"WAP516";-64;"-7357.69819999859,4864840.9226"
"18379";-7351,98112529889;4864843,4933441;0;2;140;1;17;22;2013-06-20 09:40:37;"WAP096";-72;"-7351.98112529889,4864843.4933441"
"18380";-7351,26669999957;4864837,3545;0;2;140;2;17;22;2013-06-20 09:39:46;"WAP097";-55;"-7351.26669999957,4864837.3545"
"18381";-7352,55519999936;4864833,5141;0;2;124;2;17;22;2013-06-20 09:48:04;"WAP097";-63;"-7352.55519999936,4864833.5141"
"18382";-7353,69530000165;4864834,147;0;2;126;2;17;22;2013-06-20 09:43:28;"WAP501";-59;"-7353.69530000165,4864834.147"
"18383";-7359,29789999872;4864837,2551;0;2;127;2;17;22;2013-06-20 09:42:42;"WAP203";-57;"-7359.29789999872,4864837.2551"
"18384";-7356,45167082176;4864831,50025785;0;2;126;1;17;22;2013-06-20 09:44:21;"WAP097";-73;"-7356.45167082176,4864831.50025785"
"18385";-7352,66476894543;4864829,44932691;0;2;124;1;17;22;2013-06-20 09:46:49;"WAP096";-66;"-7352.66476894543,4864829.44932691"
"18386";-7336,29899999872;4864829,0504;0;2;107;2;17;22;2013-06-20 09:52:21;"WAP501";-59;"-7336.29899999872,4864829.0504"
"18387";-7345,41180000082;4864829,5512;0;2;111;2;17;22;2013-06-20 09:50:22;"WAP096";-51;"-7345.41180000082,4864829.5512"
"18388";-7359,91336009279;4864833,42077566;0;2;127;1;17;22;2013-06-20 09:49:05;"WAP097";-72;"-7359.91336009279,4864833.42077566"
"18389";-7338,75329999998;4864825,8571;0;2;110;2;17;22;2013-06-20 09:51:23;"WAP495";-61;"-7338.75329999998,4864825.8571"
"18390";-7329,40370000154;4864820,6699;0;2;106;2;17;22;2013-06-20 09:55:08;"WAP501";-50;"-7329.40370000154,4864820.6699"
"18391";-7333,18320000172;4864822,767;0;2;108;2;17;22;2013-06-20 09:54:23;"WAP495";-54;"-7333.18320000172,4864822.767"
"18392";-7316,83579999954;4864813,6975;0;2;104;2;17;22;2013-06-20 09:55:56;"WAP501";-40;"-7316.83579999954,4864813.6975"
"18393";-7332,15422925726;4864832,49394025;0;2;107;1;17;22;2013-06-20 09:53:05;"WAP489";-68;"-7332.15422925726,4864832.49394025"
"18394";-7360,497299999;4864837,9205;1;2;119;2;15;11;2013-06-20 09:59:26;"WAP122";-52;"-7360.497299999,4864837.9205"
"18395";-7321,8462610282;4864826,77339722;0;2;103;1;17;22;2013-06-20 09:57:58;"WAP495";-61;"-7321.8462610282,4864826.77339722"
"18396";-7322,5876000002;4864821,4435;0;2;103;2;17;22;2013-06-20 09:56:46;"WAP501";-52;"-7322.5876000002,4864821.4435"
"18397";-7316,8814000003;4864818,2775;0;2;101;2;17;22;2013-06-20 09:59:37;"WAP501";-40;"-7316.8814000003,4864818.2775"
"18398";-7321,8462610282;4864826,77339722;0;2;103;1;17;22;2013-06-20 09:58:46;"WAP516";-58;"-7321.8462610282,4864826.77339722"
"18399";-7355,5022796765;4864846,02778785;1;2;108;1;15;11;2013-06-20 10:02:05;"WAP078";-61;"-7355.5022796765,4864846.02778785"
"18400";-7359,19299999997;4864841,7518;1;2;108;2;15;11;2013-06-20 10:01:16;"WAP502";-58;"-7359.19299999997,4864841.7518"
"18401";-7359,33109999821;4864837,2735;1;2;120;2;15;11;2013-06-20 10:00:20;"WAP496";-58;"-7359.33109999821,4864837.2735"
"18402";-7316,83579999954;4864813,6975;0;2;104;2;17;22;2013-06-20 10:00:30;"WAP501";-40;"-7316.83579999954,4864813.6975"
"18403";-7353,72340000048;4864834,1625;1;2;121;2;15;11;2013-06-20 10:02:53;"WAP489";-55;"-7353.72340000048,4864834.1625"
"18404";-7352,52030000091;4864833,4948;1;2;122;2;15;11;2013-06-20 10:03:41;"WAP489";-55;"-7352.52030000091,4864833.4948"
"18405";-7307,77430000156;4864814,5994;0;2;121;2;17;22;2013-06-20 10:03:00;"WAP501";-53;"-7307.77430000156,4864814.5994"
"18406";-7304,48360000178;4864820,8753;0;2;122;2;17;22;2013-06-20 10:02:09;"WAP516";-62;"-7304.48360000178,4864820.8753"
"18407";-7303,67413530126;4864812,45214962;0;2;121;1;17;22;2013-06-20 10:03:36;"WAP501";-62;"-7303.67413530126,4864812.45214962"
"18408";-7311,82950000092;4864805,7271;0;2;120;2;17;22;2013-06-20 10:05:15;"WAP501";-59;"-7311.82950000092,4864805.7271"
"18409";-7310,7648999989;4864807,6461;0;2;125;2;17;22;2013-06-20 10:04:25;"WAP501";-56;"-7310.7648999989,4864807.6461"
"18410";-7353,46611248702;4864840,96177108;1;2;109;1;15;11;2013-06-20 10:05:20;"WAP496";-58;"-7353.46611248702,4864840.96177108"
"18411";-7352,3487999998;4864837,9547;1;2;109;2;15;11;2013-06-20 10:04:32;"WAP496";-61;"-7352.3487999998,4864837.9547"
"18412";-7314,61169999838;4864800,7124;0;2;119;2;17;22;2013-06-20 10:05:59;"WAP501";-62;"-7314.61169999838,4864800.7124"
"18413";-7346,87491831928;4864840,66321524;1;2;110;1;15;11;2013-06-20 10:07:13;"WAP489";-58;"-7346.87491831928,4864840.66321524"
"18414";-7318,69480000064;4864795,3021;0;2;118;2;17;22;2013-06-20 10:07:09;"WAP501";-76;"-7318.69480000064,4864795.3021"
"18415";-7349,54600000009;4864836,3998;1;2;110;2;15;11;2013-06-20 10:06:15;"WAP489";-61;"-7349.54600000009,4864836.3998"
"18416";-7320,07889999822;4864794,3278;0;2;117;2;17;22;2013-06-20 10:10:03;"WAP501";-73;"-7320.07889999822,4864794.3278"
"18417";-7345,42330000177;4864829,5577;1;2;123;2;15;11;2013-06-20 10:08:43;"WAP489";-46;"-7345.42330000177,4864829.5577"
"18418";-7338,85799999908;4864825,9152;1;2;124;2;15;11;2013-06-20 10:09:32;"WAP517";-58;"-7338.85799999908,4864825.9152"
"18419";-7318,69480000064;4864795,3021;0;2;118;2;17;22;2013-06-20 10:08:18;"WAP495";-80;"-7318.69480000064,4864795.3021"
"18420";-7338,25903988257;4864821,40718421;1;2;125;1;15;11;2013-06-20 10:12:00;"WAP489";-61;"-7338.25903988257,4864821.40718421"
"18421";-7332,15422925726;4864832,49394025;1;2;111;1;15;11;2013-06-20 10:14:24;"WAP489";-40;"-7332.15422925726,4864832.49394025"
"18422";-7337,71609999985;4864825,2817;1;2;125;2;15;11;2013-06-20 10:10:35;"WAP098";-58;"-7337.71609999985,4864825.2817"
"18423";-7336,29899999872;4864829,0504;1;2;111;2;15;11;2013-06-20 10:13:37;"WAP489";-46;"-7336.29899999872,4864829.0504"
"18424";-7330,78689999878;4864821,4373;1;2;127;2;15;11;2013-06-20 10:20:14;"WAP489";-58;"-7330.78689999878,4864821.4373"
"18425";-7327,92909999937;4864824,407;1;2;112;2;15;11;2013-06-20 10:15:20;"WAP489";-61;"-7327.92909999937,4864824.407"
"18426";-7323,55065394565;4864827,71950754;1;2;112;1;15;11;2013-06-20 10:16:47;"WAP489";-46;"-7323.55065394565,4864827.71950754"
"18427";-7325,23409999907;4864818,3568;1;2;128;2;15;11;2013-06-20 10:21:05;"WAP099";-49;"-7325.23409999907,4864818.3568"
"18428";-7324,58288613334;4864813,81984702;1;2;129;1;15;11;2013-06-20 10:23:30;"WAP098";-49;"-7324.58288613334,4864813.81984702"
"18429";-7318,34109999985;4864814,5325;1;2;130;2;15;11;2013-06-20 10:24:22;"WAP098";-43;"-7318.34109999985,4864814.5325"
"18430";-7324,08069999889;4864817,717;1;2;129;2;15;11;2013-06-20 10:22:43;"WAP099";-40;"-7324.08069999889,4864817.717"
"18431";-7327,95927373692;4864815,69279274;1;2;128;1;15;11;2013-06-20 10:21:55;"WAP098";-49;"-7327.95927373692,4864815.69279274"
"18432";-7321,12119686231;4864811,8989191;1;2;130;1;15;11;2013-06-20 10:25:04;"WAP098";-49;"-7321.12119686231,4864811.8989191"
"18433";-7316,86719999835;4864813,7149;1;2;131;2;15;11;2013-06-20 10:25:50;"WAP099";-46;"-7316.86719999835,4864813.7149"
"18434";-7309,84930000082;4864812,6953;1;2;114;2;15;11;2013-06-20 10:27:29;"WAP098";-40;"-7309.84930000082,4864812.6953"
"18435";-7316,90680000186;4864818,2917;1;2;113;2;15;11;2013-06-20 10:26:38;"WAP098";-43;"-7316.90680000186,4864818.2917"
"18436";-7312,66220000014;4864807,6249;1;2;133;2;15;11;2013-06-20 10:29:48;"WAP098";-49;"-7312.66220000014,4864807.6249"
"18437";-7311,91939999908;4864808,9638;1;2;132;2;15;11;2013-06-20 10:29:02;"WAP099";-52;"-7311.91939999908,4864808.9638"
"18438";-7303,79429582134;4864812,44148691;1;2;114;1;15;11;2013-06-20 10:28:11;"WAP098";-46;"-7303.79429582134,4864812.44148691"
"18439";-7308,77911196649;4864804,13482702;1;2;133;1;15;11;2013-06-20 10:30:31;"WAP098";-61;"-7308.77911196649,4864804.13482702"
"18440";-7316,45740000159;4864800,7843;1;2;135;2;15;11;2013-06-20 10:32:40;"WAP099";-52;"-7316.45740000159,4864800.7843"
"18441";-7312,58323821798;4864797,23687493;1;2;135;1;15;11;2013-06-20 10:33:21;"WAP098";-61;"-7312.58323821798,4864797.23687493"
"18442";-7315,74340000004;4864802,0715;1;2;134;2;15;11;2013-06-20 10:31:21;"WAP099";-37;"-7315.74340000004,4864802.0715"
"18443";-7394,57782488316;4864836,92470566;1;2;140;1;15;11;2013-06-20 10:39:12;"WAP122";-61;"-7394.57782488316,4864836.92470566"
"18444";-7390,62060000002;4864836,0558;1;2;140;2;15;11;2013-06-20 10:38:33;"WAP122";-61;"-7390.62060000002,4864836.0558"
"18445";-7390,73470000178;4864835,0351;1;2;141;2;15;11;2013-06-20 10:37:29;"WAP122";-67;"-7390.73470000178,4864835.0351"
"18446";-7394,57782488316;4864836,92470566;0;2;112;1;17;22;2013-06-20 09:19:04;"WAP203";-91;"-7394.57782488316,4864836.92470566"
"18447";-7390,62060000002;4864836,0558;0;2;112;2;17;22;2013-06-20 09:18:29;"WAP204";-72;"-7390.62060000002,4864836.0558"
"18448";-7385,42610000074;4864839,0156;0;2;133;2;17;22;2013-06-20 09:22:23;"WAP203";-69;"-7385.42610000074,4864839.0156"
"18449";-7390,54855144396;4864840,4913816;0;2;133;1;17;22;2013-06-20 09:23:30;"WAP203";-75;"-7390.54855144396,4864840.4913816"
"18450";-7384,67300000042;4864840,3733;0;2;134;2;17;22;2013-06-20 09:24:23;"WAP203";-68;"-7384.67300000042,4864840.3733"
"18451";-7380,90700000152;4864847,1611;0;2;136;2;17;22;2013-06-20 09:26:39;"WAP203";-50;"-7380.90700000152,4864847.1611"
"18452";-7388,63131446764;4864843,90631899;0;2;134;1;17;22;2013-06-20 09:25:12;"WAP204";-69;"-7388.63131446764,4864843.90631899"
"18453";-7381,6799999997;4864845,7678;0;2;135;2;17;22;2013-06-20 09:26:01;"WAP203";-51;"-7381.6799999997,4864845.7678"
"18454";-7377,83069999889;4864852,7066;0;2;137;2;17;22;2013-06-20 09:27:24;"WAP203";-64;"-7377.83069999889,4864852.7066"
"18455";-7374,3125;4864845,5853;0;2;132;2;17;22;2013-06-20 09:29:43;"WAP203";-48;"-7374.3125,4864845.5853"
"18456";-7377,1334999986;4864851,7605;0;2;138;2;17;22;2013-06-20 09:28:04;"WAP203";-62;"-7377.1334999986,4864851.7605"
"18457";-7377,2189357169;4864859,98568317;0;2;138;1;17;22;2013-06-20 09:28:50;"WAP203";-70;"-7377.2189357169,4864859.98568317"
"18458";-7371,65949999914;4864848,6683;0;2;139;2;17;22;2013-06-20 09:30:33;"WAP203";-55;"-7371.65949999914,4864848.6683"
"18459";-7367,40989999846;4864841,7556;0;2;130;2;17;22;2013-06-20 09:32:19;"WAP203";-58;"-7367.40989999846,4864841.7556"
"18460";-7364,83889999986;4864844,8842;0;2;139;2;17;22;2013-06-20 09:31:18;"WAP204";-65;"-7364.83889999986,4864844.8842"
"18461";-7365,71961488202;4864851,11348962;0;2;139;1;17;22;2013-06-20 09:33:54;"WAP204";-67;"-7365.71961488202,4864851.11348962"
"18462";-7370,12782457098;4864839,08759504;0;2;130;1;17;22;2013-06-20 09:32:59;"WAP204";-67;"-7370.12782457098,4864839.08759504"
"18463";-7366,7514369674;4864837,2146493;0;2;129;1;17;22;2013-06-20 09:37:22;"WAP203";-73;"-7366.7514369674,4864837.2146493"
"18464";-7366,25659999996;4864841,1159;0;2;129;2;17;22;2013-06-20 09:36:11;"WAP204";-57;"-7366.25659999996,4864841.1159"
"18465";-7377,0782699883;4864842,961439;0;2;132;1;17;22;2013-06-20 09:35:20;"WAP203";-59;"-7377.0782699883,4864842.961439"
"18466";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:38:20;"WAP203";-61;"-7360.53929999843,4864837.9438"
"18467";-7365,71961488202;4864851,11348962;0;2;139;1;17;22;2013-06-20 09:34:30;"WAP203";-70;"-7365.71961488202,4864851.11348962"
"18468";-7360,53929999843;4864837,9438;0;2;128;2;17;22;2013-06-20 09:42:00;"WAP203";-63;"-7360.53929999843,4864837.9438"
"18469";-7351,98112529889;4864843,4933441;0;2;140;1;17;22;2013-06-20 09:40:39;"WAP096";-72;"-7351.98112529889,4864843.4933441"
"18470";-7351,26669999957;4864837,3545;0;2;140;2;17;22;2013-06-20 09:39:48;"WAP097";-55;"-7351.26669999957,4864837.3545"
